CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,S3P1,S3P1_2,S3P2,S3P2_ES,S3P3,S3P4_1,S3P4_2,S3P4_3,S3P4_4,S3P4_5,S3P4_6,S3P4_7,S3P5,S3P5_ES,S3P6,S3P7,S3P7_1_1,S3P7_1_2,S3P7_1_3,S3P7_1_4,S3P7_1_5,S3P7_2_1,S3P7_2_2,S3P7_2_3,S3P7_2_4,S3P7_2_5,S3P8,S3P9,S3P10,S3P11_ES,S3P12_C,S3P12_ES,S3P13_ES,S3P14_C,S3P14_ES,S3P15,S4P1_1,S4P1_2,S4P1_3,S4P1_4,S4P1_5,S4P1_6,S4P1_7,S4P1_8,S4P1_1_1A,S4P1_1_2A,S4P1_1_3A,S4P1_1_4A,S4P1_1_5A,S4P1_1_6A,S4P1_1_7A,S4P1_1_8A,S4P1_1_ESA,S4P1_1_1B,S4P1_1_2B,S4P1_1_3B,S4P1_1_4B,S4P1_1_5B,S4P1_1_6B,S4P1_1_7B,S4P1_1_8B,S4P1_1_ESB,S4P1_1_1C,S4P1_1_2C,S4P1_1_3C,S4P1_1_4C,S4P1_1_5C,S4P1_1_6C,S4P1_1_7C,S4P1_1_8C,S4P1_1_ESC,S4P1_2_1,S4P1_2_2,S4P1_2_3,S4P1_2_4,S4P1_2_5,S4P1_2_6,S4P1_2_7,S4P2_1,S4P2_2,S4P2_3,S4P2_4,S4P2_5,S4P2_6,S4P2_7,S4P2_8,S4P3_1,S4P3_2,S4P3_3,S4P3_4,S4P3_5,S4P3_6,S4P3_7,S4P3_8,S4P3_9,S4P4,S4P4_1,S4P4_2,S4P4_3,S4P4_4,S4P5,S4P5_1,S4P5_2,S4P5_3,S4P5_4,S4P6,S4P6_1,S4P6_2,S4P6_3,S4P6_4,S4P6_5,S4P7,S4P7_1,S4P7_2,S4P7_3,S4P7_4,S4P7_5,S4P8,S4P8_1_1,S4P8_1_2,S4P8_1_ES,S4P9,S4P10,S4P10_1,S4P11_1,S4P11_2,S4P11_3,S4P11_4,S4P11_5,S4P11_6,S4P11_7,S4P11_8,S4P11_9,S4P11_10,S4P11_11,S4P11_12,S4P11_13,S4P11_14,S4P11_15,S4P11_16,S4P11_17,S4P11_ES,S4P12_1,S4P12_2,S4P12_3,S4P12_4,S4P12_5,S4P12_6,S4P12_7,S4P12_8,S4P12_9,S4P12_10,S4P12_1_1,S4P12_1_2,S4P12_1_3,S4P12_1_4,S4P12_1_5,S4P12_1_6,S4P12_1_7,S4P12_1_8,S4P12_1_9,S4P12_1_10,S4P12_1_ES,S4P12_2_1,S4P12_2_2,S4P12_2_3,S4P12_2_4,S4P12_2_5,S4P12_2_6,S4P12_2_7,S4P12_2_8,S4P12_2_ES,S4P13_1,S4P13_2,S4P13_3,S4P14_1,S4P14_2,S4P14_3,S4P14_4,S4P14_5,S4P14_6,S4P14_7,S4P14_8,S4P14_9,S4P14_10,S4P14_11,S4P14_12,S4P14_13,S4P14_14,S4P14_15,S4P14_16,S4P14_17,S4P15_1,S4P15_2,S4P15_3,S4P15_4,S4P15_5,S4P15_6,S4P15_7,S4P15_8,S4P15_9,S4P15_10,S4P15_11,S4P15_12,S4P15_13,S4P15_14,S4P15_15,S4P16_1,S4P16_2,S4P16_3,S4P16_4,S4P16_5,S4P16_6,S4P16_7,S4P17_1,S4P17_2,S4P17_3,S4P17_4,S4P17_5,S4P17_6,S4P17_7,S4P17_8,S4P17_9,S4P17_10,S4P17_11,S4P17_12,S4P17_13,S4P17_14,FAC
ww,1117,	01,40018,3,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"SURTIR MERCANCIA, REALIZAR INVENTARIO Y ACOMODAR",42,ENCARADO DE TIENDA DE ROPA,ROPA Y CALZADO ZONA OUTLET,46,VENTA Y COMPRA DE ROPA Y CALZADO PARA CABALLERO EN UN LOCAL,2,2,1,2,2,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,3,3,4,2,2,5,3,2,4,6,1,,,,5,1,,4,,,,,,,6,36,12,18,6,,,,,,,,1,2,,,1,1,12,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,3,3,3,3,3,5,7,7,10,10,10,7,3,10,2,5,5,8,8,4,3,4,2,2,4,2,4,4,4,4,4,3,3,2,1,1,1,2,2,1,1,3,1,2,3,2,2,3,3,2,2,2,2,1,2,5072
14,1117,	01,40050,2,1,	02,5,2,N122,MAESTRA DE PRIMARIA,2,,,,,,,,1,,21,2,,,,,,2,2,2,2,2,5,5,,,,,,,,,3,4,4,4,3,2,3,4,2,2,2,2,1,2,2,2,,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,3,4,4,3,3,2,3,3,3,1,4,5,2,6,,,,14,14,,,,21,4,1,14,2,7,25,5,5,5,10,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,4,4,5,9,7,6,8,8,6,7,9,4,5,10,10,9,10,9,9,2,2,4,2,2,2,2,4,2,2,2,2,2,1,1,2,2,2,3,3,2,2,2,3,2,3,2,1,3,3,3,2,1,1,2,2,4814
14,1117,	01,40050,1,1,	01,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,NDER AL CLIENTE,42,AYUDANTE DE BODEGA,BODEGA SIN N OMBRE,46,A LA COMPRA VENTA DE SEMILLAS,2,3,4,4,4,3,4,3,4,2,1,2,2,2,2,2,2,,2,1,2,2,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,1,3,3,4,4,3,4,3,4,1,4,5,6,3,2,,,,20,5,,15,,7,,,7,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,1,2,,2,2,2,8,8,7,8,8,8,8,8,8,8,8,8,9,8,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3,3,7221
14,1117,	01,40050,4,1,	01,2,4,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,,,,,,,,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3,4,5,3,1,2,6,,,,10,3,,7,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,1,1,8,10,8,9,10,8,9,10,8,10,10,10,9,8,10,8,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,7221
14,1117,	01,40056,1,1,	01,2,6,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,1,4,1,2,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,3,4,2,2,2,4,3,4,3,4,6,1,2,5,,,,14,7,,7,,,,,,,7,77,,35,42,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,2,2,5,9,10,5,9,8,10,10,10,10,9,10,10,8,10,8,8,2,2,4,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,2,3,3,5128
14,1117,	01,40056,5,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,ENSAMBLA PIEZAS Y COMPONENTES PARA CARROS,82,OPERARIA,UNIPRESS MEXICANA,33,REALIZA PARTES AUTOMOTRICES PARA ENSAMBLADORAS DE CARROS,3,4,2,2,4,4,3,2,3,,,,,,,,,,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,1,2,,2,2,1,1,2,2,1,4,3,3,4,4,3,2,4,1,4,5,3,2,6,,,,3,1,,2,,,,,,,,,,,,,,,,,,,1,1,,,1,1,6,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,2,2,2,2,2,2,1,2,,1,2,2,10,7,6,7,8,6,8,8,9,10,5,8,9,8,9,10,10,3,2,3,3,3,2,2,3,2,2,3,3,2,2,2,5,5,2,2,2,2,2,3,2,1,3,2,2,3,2,3,3,3,1,3,3,10256
14,1117,	01,40056,3,1,	02,4,3,,,,,,,,,,,1,,18,2,,,,,,1,1,1,2,1,1,,1,COBRAR A LOS CLIENTES Y HACER CORTE DE CAJA,31,CAJERA DE RESTAURANT,RESTAURANT BRAZIL,72,PREPARACION Y VENTA DE ALIMENTOS Y BEBIDAS,2,2,2,2,2,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,4,2,4,4,6,3,1,2,5,,,,7,,3,4,,54,7,,47,,3,20,2,10,6,2,,,,,,,1,1,2,,1,1,21,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,3,1,1,8,8,8,8,8,9,9,9,7,9,9,10,10,7,5,10,10,3,3,4,3,2,2,2,3,3,4,4,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,1,3,2,2,5128
14,1117,	01,40056,4,1,	02,4,3,,,,,,,,,,,1,,21,2,,,,,,1,1,1,2,1,5,5,,,,,,,,,2,3,3,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,3,3,3,3,3,3,3,6,3,5,2,4,1,,,,2,,,2,,3,1,1,1,,3,8,1,2,4,1,,,,,,,1,1,,,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,7,8,6,8,7,8,9,8,9,10,8,10,7,7,9,8,6,3,3,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,5128
14,1117,	01,40056,2,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,VENDE PRODUCTOS PARA EL HOGAR POR CATALOGO,42,VENDEDORA POR CATALOGO,TUPERWERE,46,REALIZACION Y VENTA DE PRODUCTOS PARA EL HOGAR,3,4,4,4,4,4,4,3,4,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,,,,,,,,,4,4,4,4,4,4,4,4,1,6,5,4,3,2,,,,,,,,,7,7,,,,,,,,,,,,,,,,2,,,,1,1,70,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,3,3,3,8,10,8,8,10,10,8,8,10,6,8,10,7,9,10,8,10,4,2,4,4,4,4,4,4,2,2,2,2,2,5,1,5,1,2,2,2,4,4,3,2,2,3,2,3,3,2,3,3,3,1,3,3,10256
14,1117,	01,40061,5,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,"PESA, EMPAQUETA Y SELLA FRUTA PARA EXPORTACION",62,EMPAQUETADORA,AGROINDUSTRIAS,31,INVERNADEROS DE FRUTAS Y VERDURAS. EMPAQUE Y VENTA DE PRODUCTOS PARA SU CONSUMO,1,4,1,3,3,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,2,4,3,3,3,2,3,1,3,4,5,6,2,3,1,,,,,,,,,24,8,,16,,,,,,,,,,,,,,1,4,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,3,1,5,10,9,10,8,10,9,10,10,8,10,10,9,9,10,10,10,3,3,4,2,2,2,4,2,2,2,3,2,2,2,3,5,2,2,5,5,2,2,2,2,2,1,4,4,4,4,4,4,2,2,4,2,6150
14,1117,	01,40061,3,1,	01,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,4,4,4,4,4,4,4,4,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,1,2,,,,,,,,,4,4,4,4,4,4,4,4,,,,,,,1,,,7,2,,5,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,5,2,11,10,11,8,11,11,6,7,9,11,6,8,9,5,10,11,3,2,2,4,2,1,1,4,4,2,1,3,1,2,2,2,5,5,2,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,6150
14,1117,	01,40061,4,1,	03,4,2,,,,,,,,,,,1,,17,2,,,,,,1,1,1,2,1,1,,2,PREPARA CEMENTO Y PREPARALAS PAREDES PARA ENJARRAR CASAS,71,OBRERO ALBAÑIL,INFONAVIT,23,VENTA DE PROPIEDADES A CREDITO,2,1,4,1,3,3,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,4,2,4,4,1,4,4,4,5,6,1,2,3,,,,10,,,10,,6,6,,,,1,6,,4,2,,,,,,,,2,,,,1,1,14,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,2,2,2,2,2,2,1,2,,1,1,2,5,10,8,10,10,8,10,10,10,10,9,10,10,2,5,10,10,4,2,4,4,1,1,2,4,2,4,4,2,2,2,2,2,2,2,5,2,2,2,2,2,1,2,1,1,3,3,1,3,3,1,3,3,9225
14,1117,	01,40061,2,1,	02,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,REALIZA LOS QUEHACERES DE UNA VIVIENDA PARTICULAR,96,EMPLEADA DOMESTICA,TRABAJADORA DOMESTICA,81,LA SRA REALIZA LOS QUEHACERES EN UNA VIVIENDA PARTICULAR,2,3,3,2,4,2,1,2,4,,,,,,,,,,2,2,1,2,2,2,2,2,,,,,,,,,,,2,1,1,1,1,2,2,3,3,4,4,3,2,2,4,2,5,6,4,1,3,,,,7,,,7,,17,7,10,,,1,10,,10,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,2,3,3,5,10,1,1,1,11,10,10,5,5,1,10,10,10,10,10,10,1,1,3,2,2,2,1,3,3,2,2,1,2,2,2,3,3,3,3,3,5,3,2,3,2,3,3,3,3,2,3,3,3,2,2,2,9225
14,1117,	01,40096,3,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,CONSTRUCCION DE CASAS,71,ALBAÑIL,NINGUNA,23,NINGUNA,2,3,3,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,6,5,1,2,4,,,,14,4,,10,,50,5,,45,,,,,,,,,,,,,,2,,,,1,1,10,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,1,3,5,5,6,7,7,8,8,8,6,7,10,9,1,8,8,8,3,3,4,2,3,3,3,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,6993
14,1117,	01,40096,2,1,	01,2,6,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,"RECOGE PET, FIERRO, ALUMINIO",96,PEPENADOR,NINGUNO,56,VENDE A LAS RECICLADORAS EL MATERIAL QUE RECOGE,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,1,3,5,6,2,4,,,,14,7,,7,,20,2,,18,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,2,2,8,10,8,8,9,8,9,9,10,9,9,10,10,7,7,8,9,2,2,4,4,2,2,2,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2331
14,1117,	01,40096,5,1,	01,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"CARGA Y DESCARGA MATERIAL COMO PET, FIERRO",93,OBRERA,RECICLADORA LAS HADAS,43,COMPRA Y VENTA DE RESIDUOS RECICLABLES,2,4,4,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,3,3,3,3,3,3,3,3,1,3,5,6,2,4,,,,7,,,7,,14,4,,10,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,3,5,9,5,8,8,8,8,8,8,4,7,8,9,5,6,7,10,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,2,2,2,4662
14,1117,	01,40096,4,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"VIGILAR EN DONDE LO ASIGNEN, DAR RONDINES EN EL AREA QUE LE ASIGNAN",53,VIGILANTE DE SEGURIDAD,ERUMA,56,DAR SERVICIO DE SEGURIDAD A DIFERENTES EMPRESAS,2,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,,3,3,3,3,3,3,3,3,1,3,5,2,4,6,,,,3,1,,2,,58,8,,50,,,,,,,,,,,,,,2,,,,1,1,21,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,1,5,10,5,8,10,9,10,5,8,10,7,10,10,10,10,8,10,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6993
14,1117,	01,40096,1,1,	01,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"PICAR FRUTA, EMBOLSAR, EMPALILLAR PALETAS DE HIELO",75,EMPLEADA DE MOSTRADOR,PALETERIA LA ALTEÑA,31,HACER Y VENDER PALETAS DE HIELO,2,2,3,4,4,3,2,1,3,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,,,,,,,,,,,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,2,3,4,1,5,6,,,,4,2,,2,,10,5,,5,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,2,1,1,1,1,2,2,2,,2,2,2,6,9,8,8,9,8,9,9,8,9,9,9,7,5,8,11,11,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,5,5,5,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4662
14,1117,	01,40100,2,1,	01,6,3,1800,CARRERA COMERCIAL NO QUISO DAR NOMBRE,1,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,1,4,2,3,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,1,4,3,3,3,3,3,3,3,5,6,2,4,1,,,,21,7,,14,,7,,,7,,,,,,,,,,,,,,1,1,,,1,1,14,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,5,5,8,8,6,11,11,11,8,8,8,8,8,8,8,8,8,8,8,4,4,4,5,1,1,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2507
14,1117,	01,40100,4,1,	03,7,4,5335,INGENIERO EN DESARROLLO E INOVACION EMPRESARIAL,3,1,1,2,1,1,2,2,1,,25,2,,,,,,1,2,2,2,1,1,,1,"REALIZA COTIZACIONES, SEGUIMIENTOS DE VENTAS Y RECABAR INFORMACION DE CARTERA DE CLIENTES",21,ASESOR DE VENTAS,EQUIPOS Y CONSUMIBLES DEL CENTRO SA DE CV,43,COMERCIALIZADORA DE EQUIPOS PARA LABORATORIOS,2,2,3,3,3,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,3,4,4,4,3,4,1,6,4,3,1,5,2,,,,10,2,,8,,6,3,,3,,,,,,,,,,,,,,1,1,2,,1,1,14,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,,1,2,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,5,6,4,6,7,7,9,8,7,7,5,7,6,7,7,8,8,3,4,4,2,1,1,2,3,3,4,3,2,2,1,2,1,1,1,2,3,2,2,2,1,2,3,2,2,3,3,2,3,2,2,2,2,7521
14,1117,	01,40100,3,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,3,2,3,3,3,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,4,4,4,4,1,3,4,,,,,,,1,,,40,7,,33,,45,7,,38,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,2,2,9,10,8,7,7,8,8,9,10,10,10,10,10,8,10,10,10,3,2,3,1,1,1,2,3,2,1,3,1,2,1,1,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,1,3,3,5014
14,1117,	01,40100,1,1,	01,7,5,5335,ADMINISTRACION DE EMPRESAS,3,2,2,1,1,1,2,2,1,,24,2,,,,,,2,2,1,2,2,1,,1,"ATIENDE AL CLIENTE, REALIZA TRAMITES, PROPORCIONA INFORMACION Y ENTREA ESTADOS DE CUENTAS",42,EJECUTIVO DE CLIENTES,GRUPO FINANCIERO INBURSA,52,REALIZAR TODO TIPO DE SERVICIOS Y TRAMITES BANCARIOS,3,2,3,3,3,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,3,3,3,3,1,3,1,1,2,3,6,4,1,5,,,,6,2,2,,2,,,,,,1,4,2,1,,1,,,,,,,1,2,4,,1,1,7,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,,2,1,2,2,2,2,2,1,1,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,1,2,6,8,6,7,6,7,7,7,8,8,7,8,8,5,5,7,7,3,2,3,2,2,2,2,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2507
14,1117,	01,40100,5,1,	03,7,4,5121,LICENCIATURA EN EDUCACION PREESCOLAR,3,2,1,2,1,1,2,2,1,,23,2,,,,,,2,2,2,2,1,1,,1,DAR CLASES FRENTE A GRUPO A NIVEL PREESCOLAR,23,MAESTRA DE PREESCOLAR,JARDIN DE NIÑOS PAULO FREIDE,61,DAR CLASES A NIÑOS A NIVEL PREESCOLAR,2,2,3,2,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,4,3,4,3,3,1,3,6,1,2,3,5,4,,,,3,,1,2,,7,1,,5,1,,,,,,,,,,,,,1,1,2,,1,1,4,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,POR SU TRABAJO,,,,,,,,,,1,1,1,9,9,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,3,3,2,1,1,1,2,3,1,1,3,3,3,3,1,2,2,3,10028
14,1117,	01,40101,3,1,	03,3,3,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,,,,,2,4,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,3,3,3,4,3,3,4,1,2,3,6,5,4,,,,,,,,,14,7,,7,,,,,,,,,,,,,,1,4,,,1,1,10,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,2,,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,5,3,3,10,9,5,10,9,10,10,10,10,9,8,10,10,8,10,10,10,3,2,4,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,3,2,2,1,2,2,1,2,2,10284
14,1117,	01,40101,2,1,	02,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,REPARTE AGUA A LOS FRACCIONAMIENTOS ASIGNADOS,42,PROMOTOR DE AGUA,PEPSI,46,A LA DISTRIBUCION DE AGUA EN GARRAFONES,1,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,2,3,6,1,4,5,,,,3,1,,2,,12,1,,11,,,,,,,,,,,,,,2,,,,1,1,8,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,2,4,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,3,3,2,3,10284
14,1117,	01,40101,1,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,2,2,2,2,2,3,2,5,6,2,3,4,1,,,,17,10,,5,2,,,,,,3,9,1,5,3,,7,5,,4,1,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,1,8,9,9,9,8,8,10,10,10,10,8,10,10,10,10,9,10,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,3,3,3,3,4,1,2,1,1,1,5142
