CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
27,1117,18,40194,3,1,"	02","	064","	00349",4,2,18,1,12,1998,4,3,,,,"	01",1319,
27,1117,18,40194,2,1,"	04","	064","	00349",3,2,1,17,11,2015,,,,,,"	01",1319,
27,1117,18,40194,4,1,"	02","	064","	00349",2,2,34,13,6,1983,6,3,2,1,,"	01",1319,2638
27,1117,18,40194,4,1,"	03","	064","	00349",3,2,9,16,11,2007,2,4,,,,"	01",1319,
27,1117,18,40194,4,1,"	04","	064","	00349",3,1,3,7,2,2014,,,,,,"	01",1319,
27,1117,18,40194,2,1,"	01","	064","	00349",1,1,35,18,4,1982,4,3,,1,,"	01",1319,2638
27,1117,18,40194,2,1,"	02","	064","	00349",2,2,34,14,6,1983,4,3,,,,"	01",1319,
27,1117,18,40194,2,1,"	03","	064","	00349",3,2,6,11,7,2011,1,3,,,,"	01",1319,
27,1117,18,40194,4,1,"	01","	064","	00349",1,1,42,14,6,1975,3,3,,,,"	01",1319,
27,1117,18,40256,1,1,"	01","	066","	00350",1,2,38,28,1,1979,7,4,3,1,,"	01",1431,1431
27,1117,18,40256,1,1,"	02","	066","	00350",3,1,1,14,3,2016,,,,,,"	01",1431,
27,1117,18,40256,3,1,"	01","	066","	00350",1,1,61,10,1,1956,7,5,3,,,"	01",1431,
27,1117,18,40256,3,1,"	02","	066","	00350",2,2,60,28,6,1957,4,3,,1,,"	01",1431,2862
27,1117,18,40256,4,1,"	01","	066","	00350",1,1,47,20,6,1970,7,5,3,1,,"	01",1431,2862
27,1117,18,40256,4,1,"	02","	066","	00350",2,2,44,1,6,1973,9,2,4,,,"	01",1431,
27,1117,18,40256,4,1,"	03","	066","	00350",3,1,11,13,5,2006,2,6,,,,"	01",1431,
27,1117,18,40256,4,1,"	04","	066","	00350",3,1,7,17,7,2010,2,1,,,,"	01",1431,
27,1117,18,40256,5,1,"	01","	066","	00350",1,2,65,30,5,1952,4,3,,1,,"	01",1431,1431
27,1117,18,40256,2,1,"	01","	066","	00350",1,1,59,19,6,1958,7,3,3,,,"	01",1431,
27,1117,18,40256,2,1,"	02","	066","	00350",2,2,58,26,8,1959,7,5,3,,,"	01",1431,
27,1117,18,40256,2,1,"	03","	066","	00350",3,1,20,30,7,1997,4,3,,1,,"	01",1431,4293
27,1117,18,40258,1,1,"	04","	064","	00351",3,2,1,24,1,2016,,,,,,"	01",1096,
27,1117,18,40258,4,1,"	01","	064","	00351",1,1,41,17,11,1976,7,4,3,1,,"	01",1096,2192
27,1117,18,40258,1,1,"	02","	064","	00351",2,2,33,29,7,1984,7,5,3,,,"	01",1096,
27,1117,18,40258,1,1,"	01","	064","	00351",1,1,34,14,2,1983,7,5,3,1,,"	01",1096,2192
27,1117,18,40258,3,1,"	07","	064","	00351",4,1,19,19,3,1998,2,6,,,,"	01",1096,
27,1117,18,40258,3,1,"	06","	064","	00351",4,2,5,18,7,2012,1,2,,,,"	01",1096,
27,1117,18,40258,3,1,"	05","	064","	00351",3,2,14,24,12,2002,3,2,,,,"	01",1096,
27,1117,18,40258,3,1,"	04","	064","	00351",3,1,23,21,3,1994,3,3,,1,,"	01",1096,5480
27,1117,18,40258,3,1,"	03","	064","	00351",3,1,23,21,3,1994,3,3,,,,"	01",1096,
27,1117,18,40258,3,1,"	02","	064","	00351",2,2,40,12,1,1977,2,6,,,,"	01",1096,
27,1117,18,40258,3,1,"	01","	064","	00351",1,1,46,22,9,1971,2,6,,,,"	01",1096,
27,1117,18,40258,4,1,"	04","	064","	00351",3,2,13,30,3,2004,3,1,,,,"	01",1096,
27,1117,18,40258,4,1,"	03","	064","	00351",3,2,3,5,2,2014,,,,,,"	01",1096,
27,1117,18,40258,4,1,"	02","	064","	00351",2,2,31,30,7,1986,7,4,3,,,"	01",1096,
27,1117,18,40258,1,1,"	03","	064","	00351",3,2,5,15,10,2012,1,2,,,,"	01",1096,
27,1117,18,40258,5,1,"	04","	064","	00351",4,2,6,3,7,2011,2,1,,,,"	01",1096,
27,1117,18,40258,5,1,"	03","	064","	00351",4,2,12,24,10,2005,2,6,,,,"	01",1096,
27,1117,18,40258,5,1,"	02","	064","	00351",2,2,42,1,2,1975,2,5,,,1,"	01",1096,
27,1117,18,40258,5,1,"	01","	064","	00351",1,1,59,30,5,1958,3,3,,1,,"	01",1096,2192
27,1117,18,40258,2,1,"	03","	064","	00351",4,2,22,1,11,1995,7,1,3,1,,"	01",1096,3288
27,1117,18,40258,2,1,"	02","	064","	00351",7,2,20,22,9,1997,7,1,3,,,"	01",1096,
27,1117,18,40258,2,1,"	01","	064","	00351",1,1,32,2,1,1985,7,5,3,,,"	01",1096,
27,1117,18,40268,4,1,"	06","	064","	00352",4,2,2,7,7,2015,,,,,,"	01",1679,
27,1117,18,40268,5,1,"	01","	064","	00352",1,2,45,27,3,1972,3,3,,,,"	01",1679,
27,1117,18,40268,5,1,"	02","	064","	00352",2,1,50,4,11,1967,3,3,,,,"	01",1679,
27,1117,18,40268,5,1,"	03","	064","	00352",3,1,18,5,6,1999,3,3,,,,"	01",1679,
27,1117,18,40268,1,1,"	01","	064","	00352",1,2,58,8,1,1959,7,4,3,1,,"	01",1679,3358
27,1117,18,40268,4,1,"	05","	064","	00352",3,2,12,7,6,2005,2,6,,,,"	01",1679,
27,1117,18,40268,5,1,"	04","	064","	00352",3,1,21,19,2,1996,7,3,3,1,,"	01",1679,6716
27,1117,18,40268,4,1,"	03","	064","	00352",3,2,20,10,11,1996,3,3,,1,,"	01",1679,5037
27,1117,18,40268,4,1,"	02","	064","	00352",2,2,49,7,12,1967,3,1,,,,"	01",1679,
27,1117,18,40268,4,1,"	01","	064","	00352",1,1,59,28,1,1958,2,6,,,,"	01",1679,
27,1117,18,40268,3,1,"	01","	064","	00352",1,1,38,19,6,1979,3,3,,1,,"	01",1679,1679
27,1117,18,40268,1,1,"	02","	064","	00352",3,2,22,4,8,1995,7,3,3,,1,"	01",1679,
27,1117,18,40268,4,1,"	04","	064","	00352",3,1,15,27,2,2002,3,3,,,,"	01",1679,
27,1117,18,40295,2,1,"	01","	064","	00353",1,1,57,17,8,1960,2,6,,1,,"	01",1714,1714
27,1117,18,40295,4,1,"	04","	064","	00353",3,1,,12,8,2017,,,,,,"	01",1714,
27,1117,18,40295,4,1,"	03","	064","	00353",3,2,3,3,10,2014,,,,,,"	01",1714,
27,1117,18,40295,4,1,"	02","	064","	00353",2,2,22,21,1,1995,4,3,,,,"	01",1714,
27,1117,18,40295,4,1,"	01","	064","	00353",1,1,24,23,8,1993,4,3,,1,,"	01",1714,3428
27,1117,18,40295,5,1,"	04","	064","	00353",3,1,,4,4,2017,,,,,,"	01",1714,
27,1117,18,40295,5,1,"	03","	064","	00353",3,1,9,6,5,2008,2,3,,,,"	01",1714,
27,1117,18,40295,5,1,"	02","	064","	00353",2,2,37,20,3,1980,3,3,,1,,"	01",1714,3428
27,1117,18,40295,5,1,"	01","	064","	00353",1,1,30,11,1,1987,3,3,,,,"	01",1714,
27,1117,18,40295,1,1,"	02","	064","	00353",4,1,75,2,2,1942,2,6,,1,,"	01",1714,3428
27,1117,18,40295,1,1,"	01","	064","	00353",1,1,65,14,9,1952,3,2,,,,"	01",1714,
27,1117,18,40295,3,1,"	04","	064","	00353",4,2,11,8,8,2006,2,5,,,,"	01",1714,
27,1117,18,40295,3,1,"	03","	064","	00353",4,1,49,15,9,1968,,,,,,"	01",1714,
27,1117,18,40295,3,1,"	02","	064","	00353",4,2,42,4,3,1975,3,3,,,,"	01",1714,
27,1117,18,40295,3,1,"	01","	064","	00353",1,1,63,3,5,1954,2,6,,1,,"	01",1714,5142
27,1117,18,40316,1,1,"	01","	065","	00354",1,1,34,1,2,1983,7,4,3,1,,"	01",1232,2464
27,1117,18,40316,1,1,"	02","	065","	00354",2,2,33,31,8,1984,7,4,3,,,"	01",1232,
27,1117,18,40316,1,1,"	03","	065","	00354",3,1,5,7,3,2012,1,2,,,,"	01",1232,
27,1117,18,40316,1,1,"	04","	065","	00354",3,2,3,23,4,2014,,,,,,"	01",1232,
27,1117,18,40316,4,1,"	01","	065","	00354",1,1,48,20,11,1968,9,3,4,,,"	01",1232,
27,1117,18,40316,4,1,"	02","	065","	00354",2,2,49,20,11,1967,7,3,3,1,,"	01",1232,3696
27,1117,18,40316,4,1,"	03","	065","	00354",3,1,21,8,6,1996,7,4,3,,1,"	01",1232,
27,1117,18,40316,4,1,"	04","	065","	00354",3,1,17,12,9,2000,4,1,,,,"	01",1232,
27,1117,18,40316,5,1,"	01","	065","	00354",1,1,63,11,9,1954,7,5,3,,,"	01",1232,
27,1117,18,40316,5,1,"	02","	065","	00354",2,2,63,11,10,1954,3,3,,1,,"	01",1232,3696
27,1117,18,40316,5,1,"	03","	065","	00354",3,2,32,18,3,1985,7,5,3,,,"	01",1232,
27,1117,18,40316,2,1,"	01","	065","	00354",1,1,61,19,3,1956,7,5,3,,,"	01",1232,
27,1117,18,40316,2,1,"	02","	065","	00354",2,2,55,28,1,1962,7,4,3,1,,"	01",1232,2464
27,1117,18,40350,2,1,"	02","	065","	00355",2,2,52,13,12,1964,2,6,,,,"	01",1230,
27,1117,18,40350,2,1,"	03","	065","	00355",3,2,35,18,12,1981,3,3,,,,"	01",1230,
27,1117,18,40350,2,1,"	04","	065","	00355",4,2,17,23,6,2000,4,2,,,,"	01",1230,
27,1117,18,40350,2,1,"	05","	065","	00355",4,2,8,11,11,2008,2,3,,,,"	01",1230,
27,1117,18,40350,5,1,"	01","	065","	00355",1,1,38,7,8,1979,7,3,3,1,,"	01",1230,2460
27,1117,18,40350,5,1,"	02","	065","	00355",2,2,31,15,1,1986,4,1,,,,"	01",1230,
27,1117,18,40350,5,1,"	03","	065","	00355",3,2,10,8,5,2007,2,4,,,,"	01",1230,
27,1117,18,40350,5,1,"	04","	065","	00355",3,2,4,14,3,2013,,,,,,"	01",1230,
27,1117,18,40350,4,1,"	03","	065","	00355",3,2,14,2,6,2003,3,2,,,,"	01",1230,
27,1117,18,40350,4,1,"	04","	065","	00355",3,2,11,5,7,2006,2,5,,,,"	01",1230,
27,1117,18,40350,4,1,"	05","	065","	00355",3,2,,22,2,2017,,,,,,"	01",1230,
27,1117,18,40350,4,1,"	01","	065","	00355",1,1,41,6,8,1976,4,3,,,,"	01",1230,
27,1117,18,40350,4,1,"	02","	065","	00355",2,2,36,29,10,1981,7,3,3,1,,"	01",1230,2460
27,1117,18,40350,3,1,"	01","	065","	00355",1,1,38,15,6,1979,4,3,,,,"	01",1230,
27,1117,18,40350,3,1,"	02","	065","	00355",2,2,41,9,11,1976,4,3,,1,,"	01",1230,3690
27,1117,18,40350,3,1,"	03","	065","	00355",3,1,20,20,5,1997,4,3,,,,"	01",1230,
27,1117,18,40350,3,1,"	04","	065","	00355",3,2,11,25,8,2006,3,1,,,,"	01",1230,
27,1117,18,40350,3,1,"	05","	065","	00355",3,1,7,11,9,2010,2,1,,,,"	01",1230,
27,1117,18,40350,3,1,"	06","	065","	00355",4,2,12,5,12,2004,3,2,,,,"	01",1230,
27,1117,18,40350,1,1,"	01","	065","	00355",1,1,43,8,7,1974,7,4,3,1,,"	01",1230,2460
27,1117,18,40350,1,1,"	02","	065","	00355",2,2,43,30,10,1974,7,4,3,,,"	01",1230,
27,1117,18,40350,1,1,"	03","	065","	00355",3,2,14,24,7,2003,3,2,,,,"	01",1230,
27,1117,18,40350,1,1,"	04","	065","	00355",3,2,9,22,6,2008,2,3,,,,"	01",1230,
27,1117,18,40350,2,1,"	01","	065","	00355",1,1,61,21,6,1956,3,3,,1,,"	01",1230,3690
27,1117,18,40385,4,1,"	03","	066","	00356",3,1,28,11,12,1988,7,2,3,,,"	01",1325,
27,1117,18,40385,1,1,"	01","	066","	00356",1,1,42,17,12,1974,7,6,3,,,"	01",1325,
27,1117,18,40385,1,1,"	02","	066","	00356",2,2,45,13,12,1971,6,2,3,1,,"	01",1325,2650
27,1117,18,40385,1,1,"	03","	066","	00356",3,2,16,13,8,2001,4,1,,,,"	01",1325,
27,1117,18,40385,1,1,"	04","	066","	00356",3,1,13,20,12,2003,3,1,,,,"	01",1325,
27,1117,18,40385,3,1,"	01","	066","	00356",1,2,63,11,3,1954,7,5,3,,,"	01",1325,
27,1117,18,40385,4,1,"	01","	066","	00356",1,2,50,26,4,1967,7,3,3,,,"	01",1325,
27,1117,18,40385,5,1,"	03","	066","	00356",3,2,5,9,12,2011,1,3,,,,"	01",1325,
27,1117,18,40385,5,1,"	02","	066","	00356",2,2,23,27,8,1994,7,4,3,1,,"	01",1325,2650
27,1117,18,40385,5,1,"	01","	066","	00356",1,1,26,13,7,1991,7,5,3,,,"	01",1325,
27,1117,18,40385,2,1,"	02","	066","	00356",3,2,26,28,10,1991,7,7,3,1,,"	01",1325,2650
27,1117,18,40385,2,1,"	01","	066","	00356",1,2,60,9,4,1957,6,2,1,,,"	01",1325,
27,1117,18,40385,3,1,"	02","	066","	00356",2,2,62,23,5,1955,7,4,3,1,,"	01",1325,2650
27,1117,18,40385,4,1,"	02","	066","	00356",2,1,50,19,12,1966,4,3,,1,,"	01",1325,3975
27,1117,18,40399,5,1,"	02","	065","	00357",2,2,35,2,11,1982,7,5,3,,,"	01",1382,
27,1117,18,40399,5,1,"	01","	065","	00357",1,1,47,7,12,1969,10,3,5,1,,"	01",1382,2764
27,1117,18,40399,1,1,"	01","	065","	00357",1,2,32,29,11,1985,7,4,3,1,,"	01",1382,1382
27,1117,18,40399,3,1,"	02","	065","	00357",2,2,63,20,10,1954,6,3,1,1,,"	01",1382,4146
27,1117,18,40399,3,1,"	01","	065","	00357",1,1,64,25,5,1953,7,5,3,,,"	01",1382,
27,1117,18,40399,3,1,"	03","	065","	00357",3,1,32,7,3,1985,4,3,,,,"	01",1382,
27,1117,18,40399,5,1,"	03","	065","	00357",3,2,10,29,9,2007,2,4,,,,"	01",1382,
27,1117,18,40399,2,1,"	05","	065","	00357",4,1,1,8,10,2016,,,,,,"	01",1382,
27,1117,18,40399,2,1,"	04","	065","	00357",3,1,25,14,11,1992,7,5,3,,,"	01",1382,
27,1117,18,40399,2,1,"	03","	065","	00357",3,2,26,28,11,1990,7,4,3,,,"	01",1382,
27,1117,18,40399,2,1,"	02","	065","	00357",2,2,57,16,5,1960,6,2,2,1,,"	01",1382,5528
27,1117,18,40399,2,1,"	01","	065","	00357",1,1,57,17,10,1960,7,5,3,,,"	01",1382,
27,1117,18,40399,4,1,"	02","	065","	00357",4,2,42,19,6,1975,6,2,2,1,,"	01",1382,2764
27,1117,18,40399,4,1,"	01","	065","	00357",1,2,96,16,12,1920,3,3,,,,"	01",1382,
27,1117,18,40399,5,1,"	04","	065","	00357",3,2,4,9,9,2013,,,,,,"	01",1382,
27,1117,18,40402,3,1,"	04","	065","	00358",4,2,23,28,11,1994,4,2,,,,"	01",1443,
27,1117,18,40402,1,1,"	01","	065","	00358",1,1,56,7,12,1960,7,4,3,1,,"	01",1443,5772
27,1117,18,40402,1,1,"	02","	065","	00358",2,2,51,23,2,1966,7,4,3,,,"	01",1443,
27,1117,18,40402,4,1,"	01","	065","	00358",1,1,60,25,1,1957,3,3,,,,"	01",1443,
27,1117,18,40402,3,1,"	03","	065","	00358",3,1,36,25,11,1981,4,2,,,,"	01",1443,
27,1117,18,40402,3,1,"	02","	065","	00358",2,2,52,1,5,1965,7,4,3,1,,"	01",1443,5772
27,1117,18,40402,3,1,"	05","	065","	00358",4,1,3,6,4,2014,,,,,,"	01",1443,
27,1117,18,40402,1,1,"	04","	065","	00358",3,1,21,6,12,1995,7,4,3,,,"	01",1443,
27,1117,18,40402,1,1,"	03","	065","	00358",3,2,25,11,4,1992,7,4,3,,,"	01",1443,
27,1117,18,40402,2,1,"	02","	065","	00358",3,2,25,24,6,1992,,,,,1,"	01",1443,
27,1117,18,40402,2,1,"	01","	065","	00358",1,2,47,29,7,1970,6,3,2,1,,"	01",1443,2886
27,1117,18,40402,4,1,"	02","	065","	00358",2,2,50,3,7,1967,2,6,,1,,"	01",1443,2886
27,1117,18,40402,3,1,"	01","	065","	00358",1,1,55,9,11,1962,3,3,,,,"	01",1443,
27,1117,18,40412,4,1,"	02","	065","	00359",2,2,37,30,10,1980,3,3,,,,"	01",1378,
27,1117,18,40412,4,1,"	01","	065","	00359",1,1,45,17,6,1972,4,1,,1,,"	01",1378,2756
27,1117,18,40412,3,1,"	03","	065","	00359",3,2,5,29,12,2011,1,3,,,,"	01",1378,
27,1117,18,40412,3,1,"	02","	065","	00359",2,2,28,29,6,1989,6,3,3,1,,"	01",1378,2756
27,1117,18,40412,3,1,"	01","	065","	00359",1,1,29,26,2,1988,7,3,3,,,"	01",1378,
27,1117,18,40412,2,1,"	01","	065","	00359",1,1,44,1,1,1973,6,3,2,1,,"	01",1378,1378
27,1117,18,40412,1,1,"	05","	065","	00359",4,2,60,7,12,1956,7,3,3,1,,"	01",1378,4134
27,1117,18,40412,1,1,"	04","	065","	00359",3,2,1,18,7,2016,,,,,,"	01",1378,
27,1117,18,40412,5,1,"	02","	065","	00359",2,2,62,31,5,1955,4,3,,,,"	01",1378,
27,1117,18,40412,5,1,"	01","	065","	00359",1,1,64,6,3,1953,7,5,3,1,,"	01",1378,2756
27,1117,18,40412,1,1,"	03","	065","	00359",3,2,15,18,3,2002,3,3,,,,"	01",1378,
27,1117,18,40412,4,1,"	03","	065","	00359",3,2,7,12,12,2009,2,2,,,,"	01",1378,
27,1117,18,40412,1,1,"	01","	065","	00359",1,1,33,21,4,1984,8,1,4,,,"	01",1378,
27,1117,18,40412,1,1,"	02","	065","	00359",2,2,33,2,8,1984,7,5,3,,,"	01",1378,
"	03",1117,19,40033,4,1,"	05","	007","	00360",3,1,2,14,5,2015,,,,,,"	01",13750,
"	03",1117,19,40033,1,1,"	01","	007","	00360",1,1,45,3,4,1972,3,3,,,,"	01",13750,
"	03",1117,19,40033,4,1,"	03","	007","	00360",3,1,11,15,11,2006,2,5,,,,"	01",13750,
"	03",1117,19,40033,4,1,"	02","	007","	00360",2,2,30,24,10,1987,2,6,,,,"	01",13750,
"	03",1117,19,40033,4,1,"	01","	007","	00360",1,1,26,7,11,1991,2,3,,1,,"	01",13750,27500
"	03",1117,19,40033,3,1,"	06","	007","	00360",3,2,19,11,4,1998,3,1,,,,"	01",13750,
"	03",1117,19,40033,3,1,"	05","	007","	00360",4,1,2,5,1,2015,,,,,,"	01",13750,
"	03",1117,19,40033,3,1,"	04","	007","	00360",4,2,61,15,6,1956,2,6,,,,"	01",13750,
"	03",1117,19,40033,3,1,"	03","	007","	00360",3,1,23,8,4,1994,3,3,,,,"	01",13750,
"	03",1117,19,40033,3,1,"	02","	007","	00360",2,1,40,19,9,1977,2,6,,,,"	01",13750,
"	03",1117,19,40033,3,1,"	01","	007","	00360",1,2,38,22,10,1979,2,6,,1,,"	01",13750,68750
"	03",1117,19,40033,1,1,"	02","	007","	00360",2,2,55,30,8,1962,2,4,,1,,"	01",13750,27500
"	03",1117,19,40033,2,1,"	05","	007","	00360",3,1,7,5,10,2010,2,1,,,,"	01",13750,
"	03",1117,19,40033,2,1,"	04","	007","	00360",3,1,14,16,6,2003,3,1,,,,"	01",13750,
"	03",1117,19,40033,2,1,"	03","	007","	00360",3,2,22,19,11,1995,3,3,,,1,"	01",13750,
"	03",1117,19,40033,2,1,"	02","	007","	00360",2,2,40,5,1,1977,3,3,,1,,"	01",13750,41250
"	03",1117,19,40033,2,1,"	01","	007","	00360",1,1,43,16,2,1974,3,3,,,1,"	01",13750,
"	03",1117,19,40033,5,1,"	04","	007","	00360",3,1,18,10,6,1999,3,3,,,,"	01",13750,
"	03",1117,19,40033,5,1,"	03","	007","	00360",3,2,21,2,11,1996,7,1,3,1,,"	01",13750,55000
"	03",1117,19,40033,5,1,"	02","	007","	00360",3,2,25,13,10,1992,4,3,,,,"	01",13750,
"	03",1117,19,40033,5,1,"	01","	007","	00360",1,2,43,12,8,1974,2,6,,,,"	01",13750,
"	03",1117,19,40033,5,1,"	05","	007","	00360",3,1,16,12,4,2001,3,3,,,,"	01",13750,
"	03",1117,19,40033,5,1,"	06","	007","	00360",3,2,16,12,4,2001,3,3,,,,"	01",13750,
"	03",1117,19,40033,4,1,"	04","	007","	00360",3,2,5,26,1,2012,1,1,,,,"	01",13750,
"	03",1117,19,40051,5,1,"	04","	009","	00361",3,2,30,13,11,1987,7,4,3,,,"	01",11891,
"	03",1117,19,40051,5,1,"	03","	009","	00361",3,1,26,13,11,1991,7,3,3,,,"	01",11891,
"	03",1117,19,40051,5,1,"	02","	009","	00361",2,2,56,23,4,1961,7,4,3,1,,"	01",11891,47564
"	03",1117,19,40051,5,1,"	01","	009","	00361",1,1,58,23,11,1958,9,3,4,,,"	01",11891,
"	03",1117,19,40051,4,1,"	03","	009","	00361",3,2,22,8,2,1995,4,3,,,,"	01",11891,
"	03",1117,19,40051,4,1,"	02","	009","	00361",3,1,26,3,1,1991,4,3,,,,"	01",11891,
"	03",1117,19,40051,4,1,"	01","	009","	00361",1,2,58,12,3,1959,6,3,2,1,,"	01",11891,35673
"	03",1117,19,40051,3,1,"	03","	009","	00361",3,1,28,13,11,1989,3,3,,,,"	01",11891,
"	03",1117,19,40051,3,1,"	02","	009","	00361",2,2,51,13,11,1966,3,3,,,,"	01",11891,
"	03",1117,19,40051,3,1,"	01","	009","	00361",1,1,55,6,11,1962,3,3,,1,,"	01",11891,35673
"	03",1117,19,40051,1,1,"	03","	009","	00361",3,1,15,31,8,2002,3,2,,,,"	01",11891,
"	03",1117,19,40051,1,1,"	01","	009","	00361",1,1,55,12,12,1961,7,4,3,1,,"	01",11891,23782
"	03",1117,19,40051,1,1,"	02","	009","	00361",2,2,56,17,9,1961,7,4,3,,,"	01",11891,
"	03",1117,19,40051,2,1,"	05","	009","	00361",3,2,17,11,3,2000,4,3,,,,"	01",11891,
"	03",1117,19,40051,2,1,"	04","	009","	00361",3,1,20,27,9,1997,7,3,3,,1,"	01",11891,
"	03",1117,19,40051,2,1,"	03","	009","	00361",3,2,24,4,1,1993,7,5,3,1,,"	01",11891,47564
"	03",1117,19,40051,2,1,"	02","	009","	00361",2,2,46,26,12,1970,10,2,5,,,"	01",11891,
"	03",1117,19,40051,2,1,"	01","	009","	00361",1,1,50,23,8,1967,9,3,4,,1,"	01",11891,
"	03",1117,19,40083,2,1,"	01","	009","	00362",1,2,52,29,9,1965,6,2,2,1,,"	01",12793,25586
"	03",1117,19,40083,2,1,"	02","	009","	00362",4,2,83,29,6,1934,2,6,,,,"	01",12793,
"	03",1117,19,40083,1,1,"	01","	009","	00362",1,2,56,30,10,1961,7,4,3,,,"	01",12793,
"	03",1117,19,40083,1,1,"	02","	009","	00362",3,1,21,17,1,1996,7,4,3,1,,"	01",12793,38379
"	03",1117,19,40083,1,1,"	03","	009","	00362",3,2,26,27,5,1991,7,3,3,,,"	01",12793,
"	03",1117,19,40083,5,1,"	01","	009","	00362",1,1,25,27,10,1992,7,5,3,1,,"	01",12793,25586
"	03",1117,19,40083,5,1,"	02","	009","	00362",4,2,29,14,2,1988,7,4,3,,,"	01",12793,
"	03",1117,19,40083,5,1,"	03","	009","	00362",4,2,17,21,10,2000,4,3,,,,"	01",12793,
"	03",1117,19,40083,4,1,"	02","	009","	00362",2,2,70,17,6,1947,4,1,,1,,"	01",12793,25586
"	03",1117,19,40083,4,1,"	01","	009","	00362",1,1,82,28,5,1935,7,1,3,,,"	01",12793,
"	03",1117,19,40097,2,1,"	01","	008","	00363",1,2,66,11,1,1951,4,3,,1,,"	01",16228,16228
"	03",1117,19,40097,3,1,"	02","	008","	00363",3,1,52,3,2,1965,6,3,2,,,"	01",16228,
"	03",1117,19,40097,3,1,"	03","	008","	00363",3,2,49,1,8,1968,4,3,,,,"	01",16228,
"	03",1117,19,40097,5,1,"	01","	008","	00363",1,1,54,27,2,1963,4,3,,1,,"	01",16228,32456
"	03",1117,19,40097,3,1,"	04","	008","	00363",3,2,35,17,2,1982,4,3,,,,"	01",16228,
"	03",1117,19,40097,4,1,"	01","	008","	00363",1,1,32,28,8,1985,3,3,,1,,"	01",16228,32456
"	03",1117,19,40097,3,1,"	01","	008","	00363",1,1,76,23,5,1941,6,3,1,1,,"	01",16228,64912
"	03",1117,19,40097,5,1,"	02","	008","	00363",2,2,33,23,12,1983,4,1,,,,"	01",16228,
"	03",1117,19,40097,5,1,"	03","	008","	00363",3,1,5,18,5,2012,1,2,,,,"	01",16228,
"	03",1117,19,40097,4,1,"	02","	008","	00363",4,1,39,16,1,1978,3,3,,,,"	01",16228,
"	03",1117,19,40101,2,1,"	01","	007","	00364",1,2,49,2,12,1967,2,3,,1,,"	01",13750,13750
"	03",1117,19,40101,1,1,"	05","	007","	00364",3,2,12,13,5,2005,2,6,,,,"	01",13750,
"	03",1117,19,40101,2,1,"	02","	007","	00364",2,2,17,9,6,2000,4,1,,,,"	01",13750,
"	03",1117,19,40101,1,1,"	04","	007","	00364",4,2,24,5,5,1993,2,6,,,,"	01",13750,
"	03",1117,19,40101,1,1,"	03","	007","	00364",3,1,26,14,10,1991,4,1,,,,"	01",13750,
"	03",1117,19,40101,1,1,"	02","	007","	00364",2,2,44,2,4,1973,2,6,,,,"	01",13750,
"	03",1117,19,40101,1,1,"	01","	007","	00364",1,1,47,30,6,1970,3,3,,1,,"	01",13750,55000
"	03",1117,19,40101,5,1,"	07","	007","	00364",2,1,53,28,3,1964,,,,,,"	01",13750,
"	03",1117,19,40101,5,1,"	06","	007","	00364",4,2,13,8,11,2004,3,1,,,,"	01",13750,
"	03",1117,19,40101,5,1,"	05","	007","	00364",3,1,16,9,4,2001,4,1,,,,"	01",13750,
"	03",1117,19,40101,5,1,"	04","	007","	00364",3,2,18,8,5,1999,4,1,,,,"	01",13750,
"	03",1117,19,40101,5,1,"	03","	007","	00364",3,2,20,22,5,1997,4,1,,,,"	01",13750,
"	03",1117,19,40101,5,1,"	02","	007","	00364",3,2,29,20,10,1988,2,2,,1,,"	01",13750,68750
"	03",1117,19,40101,5,1,"	01","	007","	00364",1,2,49,8,3,1968,2,2,,,,"	01",13750,
"	03",1117,19,40101,4,1,"	04","	007","	00364",3,1,10,15,7,2007,2,4,,,,"	01",13750,
"	03",1117,19,40101,4,1,"	03","	007","	00364",3,2,13,3,7,2004,3,1,,,,"	01",13750,
"	03",1117,19,40101,4,1,"	02","	007","	00364",2,2,43,4,8,1974,2,6,,,,"	01",13750,
"	03",1117,19,40101,4,1,"	01","	007","	00364",1,1,48,8,11,1969,4,1,,1,,"	01",13750,27500
"	03",1117,19,40101,3,1,"	03","	007","	00364",4,2,22,23,2,1995,4,3,,,,"	01",13750,
"	03",1117,19,40101,3,1,"	02","	007","	00364",2,2,26,7,10,1991,3,3,,,,"	01",13750,
"	03",1117,19,40101,3,1,"	01","	007","	00364",1,1,28,4,1,1989,4,3,,1,,"	01",13750,41250
"	03",1117,19,40101,1,1,"	07","	007","	00364",4,1,2,18,11,2014,,,,,,"	01",13750,
"	03",1117,19,40101,1,1,"	06","	007","	00364",4,2,3,2,12,2013,,,,,,"	01",13750,
"	03",1117,19,40132,3,1,"	02","	008","	00365",3,2,26,26,8,1991,2,6,,,,"	01",15445,
"	03",1117,19,40132,1,1,"	02","	008","	00365",2,2,41,28,8,1976,3,3,,1,,"	01",15445,46335
"	03",1117,19,40132,1,1,"	03","	008","	00365",3,1,20,20,7,1997,4,2,,,,"	01",15445,
"	03",1117,19,40132,1,1,"	04","	008","	00365",3,2,17,17,12,1999,3,3,,,,"	01",15445,
